"sample_name","acc","tax_id","name","total_count"
"EBC_72","SRR24704813","10239","Viruses","275314"
"EBC_72","SRR24704813","2157","Archaea","1572"
"EBC_72","SRR24704813","2759","Eukaryota","682"
"EBD_36","SRR24704812","2","Bacteria","9574143"
"EBD_36","SRR24704812","10239","Viruses","124172"
"EBD_36","SRR24704812","2759","Eukaryota","4264"
"EBD_36","SRR24704812","2157","Archaea","493"
"EBD_48","SRR24704811","2","Bacteria","19612897"
"EBD_48","SRR24704811","10239","Viruses","360482"
"EBD_48","SRR24704811","2759","Eukaryota","25071"
"EBD_48","SRR24704811","2157","Archaea","263"
"EBD_49","SRR24704810","2","Bacteria","26692204"
"EBD_49","SRR24704810","10239","Viruses","274595"
"EBD_49","SRR24704810","2157","Archaea","1233"
"EBD_49","SRR24704810","2759","Eukaryota","544"
"EBD_50","SRR24704809","2","Bacteria","26438804"
"EBD_50","SRR24704809","10239","Viruses","363819"
"EBD_50","SRR24704809","2759","Eukaryota","5971"
"EBD_50","SRR24704809","2157","Archaea","533"
"EBD_51","SRR24704808","2","Bacteria","10881233"
"EBD_51","SRR24704808","10239","Viruses","127138"
"EBD_51","SRR24704808","2759","Eukaryota","67337"
"EBD_51","SRR24704808","2157","Archaea","270"
"EBD_52","SRR24704807","2","Bacteria","6083518"
"EBD_52","SRR24704807","2759","Eukaryota","871153"
"EBD_52","SRR24704807","10239","Viruses","10564"
"EBD_52","SRR24704807","2157","Archaea","2025"
"EBD_53","SRR24704805","2","Bacteria","24837890"
"EBD_53","SRR24704805","10239","Viruses","39080"
"EBD_53","SRR24704805","2759","Eukaryota","6915"
"EBD_53","SRR24704805","2157","Archaea","542"
"EBD_54","SRR24704804","2","Bacteria","11674184"
"EBD_54","SRR24704804","10239","Viruses","26372"
"EBD_54","SRR24704804","2759","Eukaryota","8059"
"EBD_54","SRR24704804","2157","Archaea","55"
"EBD_55","SRR24704803","2","Bacteria","5220788"
"EBD_55","SRR24704803","10239","Viruses","25313"
"EBD_55","SRR24704803","2759","Eukaryota","3785"
"EBD_55","SRR24704803","2157","Archaea","25"
"EBD_56","SRR24704802","2","Bacteria","8523979"
"EBD_56","SRR24704802","10239","Viruses","68295"
"EBD_56","SRR24704802","2759","Eukaryota","23396"
"EBD_56","SRR24704802","2157","Archaea","261"
"EBD_57","SRR24704801","2","Bacteria","9270253"
"EBD_57","SRR24704801","10239","Viruses","167875"
"EBD_57","SRR24704801","2759","Eukaryota","15600"
"EBD_57","SRR24704801","2157","Archaea","134"
"EBD_59","SRR24704800","2","Bacteria","5756846"
"EBD_59","SRR24704800","10239","Viruses","58597"
"EBD_59","SRR24704800","2759","Eukaryota","2244"
"EBD_59","SRR24704800","2157","Archaea","201"
"EBD_60","SRR24704799","2","Bacteria","34467074"
"EBD_60","SRR24704799","10239","Viruses","322427"
"EBD_60","SRR24704799","2759","Eukaryota","183629"
"EBD_60","SRR24704799","2157","Archaea","1444"
"EBD_64","SRR24704798","2","Bacteria","17058897"
"EBD_64","SRR24704798","10239","Viruses","637996"
"EBD_64","SRR24704798","2759","Eukaryota","21480"
"EBD_64","SRR24704798","2157","Archaea","316"
"EBD_66","SRR24704797","2","Bacteria","29332464"
"EBD_66","SRR24704797","10239","Viruses","654853"
"EBD_66","SRR24704797","2759","Eukaryota","28119"
"EBD_66","SRR24704797","2157","Archaea","1864"
"EBD_73","SRR24704796","2","Bacteria","24198485"
"EBD_73","SRR24704796","10239","Viruses","331165"
"EBD_73","SRR24704796","2759","Eukaryota","17168"
"EBD_73","SRR24704796","2157","Archaea","2348"
"EBE_37","SRR24704794","2","Bacteria","3090184"
"EBE_37","SRR24704794","10239","Viruses","80233"
"EBE_37","SRR24704794","2157","Archaea","3066"
"EBE_37","SRR24704794","2759","Eukaryota","186"
"EBE_48","SRR24704793","2","Bacteria","13428333"
"EBE_48","SRR24704793","10239","Viruses","303781"
"EBE_48","SRR24704793","2157","Archaea","5953"
"EBE_48","SRR24704793","2759","Eukaryota","1871"
"EBE_49","SRR24704792","2","Bacteria","16296292"
"EBE_49","SRR24704792","10239","Viruses","451503"
"EBE_49","SRR24704792","2759","Eukaryota","2393"
"EBE_49","SRR24704792","2157","Archaea","2357"
"EBE_50","SRR24704791","2","Bacteria","9533207"
"EBE_50","SRR24704791","10239","Viruses","311290"
"EBE_50","SRR24704791","2157","Archaea","3930"
"EBE_50","SRR24704791","2759","Eukaryota","796"
"EBE_51","SRR24704790","2","Bacteria","13238240"
"EBE_51","SRR24704790","10239","Viruses","306407"
"EBE_51","SRR24704790","2157","Archaea","6589"
"EBE_51","SRR24704790","2759","Eukaryota","4765"
"EBE_52","SRR24704789","2","Bacteria","5937637"
"EBE_52","SRR24704789","10239","Viruses","144107"
"EBE_52","SRR24704789","2759","Eukaryota","11402"
"EBE_52","SRR24704789","2157","Archaea","7506"
"EBE_53","SRR24704788","2","Bacteria","3366771"
"EBE_53","SRR24704788","10239","Viruses","87047"
"EBE_53","SRR24704788","2759","Eukaryota","4831"
"EBE_53","SRR24704788","2157","Archaea","636"
"EBE_54","SRR24704787","2","Bacteria","6537882"
"EBE_54","SRR24704787","10239","Viruses","132714"
"EBE_54","SRR24704787","2759","Eukaryota","26595"
"EBE_54","SRR24704787","2157","Archaea","561"
"EBE_55","SRR24704786","2","Bacteria","16754520"
"EBE_55","SRR24704786","10239","Viruses","274854"
"EBE_55","SRR24704786","2759","Eukaryota","7048"
"EBE_55","SRR24704786","2157","Archaea","2017"
"EBE_56","SRR24704785","2","Bacteria","15238114"
"EBE_56","SRR24704785","10239","Viruses","130086"
"EBE_56","SRR24704785","2759","Eukaryota","4131"
"EBE_56","SRR24704785","2157","Archaea","1013"
"EBE_57","SRR24704783","2","Bacteria","9550977"
"EBE_57","SRR24704783","10239","Viruses","69730"
"EBE_57","SRR24704783","2759","Eukaryota","1463"
"EBE_57","SRR24704783","2157","Archaea","786"
"EBE_58","SRR24704782","2","Bacteria","12917836"
"EBE_58","SRR24704782","10239","Viruses","172754"
"EBE_58","SRR24704782","2759","Eukaryota","14775"
"EBE_58","SRR24704782","2157","Archaea","338"
"EBE_60","SRR24705053","2","Bacteria","12269705"
"EBE_60","SRR24705053","10239","Viruses","135325"
"EBE_60","SRR24705053","2759","Eukaryota","7269"
"EBE_60","SRR24705053","2157","Archaea","785"
"EBE_64","SRR24705052","2","Bacteria","14578895"
"EBE_64","SRR24705052","10239","Viruses","158906"
"EBE_64","SRR24705052","2157","Archaea","1473"
"EBE_64","SRR24705052","2759","Eukaryota","658"
"EBE_66","SRR24705051","2","Bacteria","15029056"
"EBE_66","SRR24705051","10239","Viruses","227353"
"EBE_66","SRR24705051","2759","Eukaryota","5485"
"EBE_66","SRR24705051","2157","Archaea","1161"
"EBE_73","SRR24705050","2","Bacteria","10260857"
"EBE_73","SRR24705050","10239","Viruses","219614"
"EBE_73","SRR24705050","2759","Eukaryota","13340"
"EBE_73","SRR24705050","2157","Archaea","888"
"EBF_41","SRR24705049","2","Bacteria","3593420"
"EBF_41","SRR24705049","10239","Viruses","51420"
"EBF_41","SRR24705049","2759","Eukaryota","20401"
"EBF_41","SRR24705049","2157","Archaea","107"
"EBF_53","SRR24705048","2","Bacteria","6994470"
"EBF_53","SRR24705048","10239","Viruses","58814"
"EBF_53","SRR24705048","2759","Eukaryota","26598"
"EBF_53","SRR24705048","2157","Archaea","775"
"EBF_54","SRR24705047","2","Bacteria","7201351"
"EBF_54","SRR24705047","10239","Viruses","637238"
"EBF_54","SRR24705047","2759","Eukaryota","67582"
"EBF_54","SRR24705047","2157","Archaea","788"
"EBF_55","SRR24705046","2","Bacteria","3629875"
"EBF_55","SRR24705046","10239","Viruses","219386"
"EBF_55","SRR24705046","2759","Eukaryota","50376"
"EBF_55","SRR24705046","2157","Archaea","318"
"EBF_56","SRR24705044","2","Bacteria","5588536"
"EBF_56","SRR24705044","10239","Viruses","88711"
"EBF_56","SRR24705044","2759","Eukaryota","11097"
"EBF_56","SRR24705044","2157","Archaea","296"
"EBF_57","SRR24705043","2","Bacteria","5489808"
"EBF_57","SRR24705043","2759","Eukaryota","31393"
"EBF_57","SRR24705043","10239","Viruses","21816"
"EBF_57","SRR24705043","2157","Archaea","88"
"EBF_58","SRR24705042","2","Bacteria","12909234"
"EBF_58","SRR24705042","10239","Viruses","28069"
"EBF_58","SRR24705042","2759","Eukaryota","9641"
"EBF_58","SRR24705042","2157","Archaea","138"
"EBF_59","SRR24705041","2","Bacteria","13584804"
"EBF_59","SRR24705041","10239","Viruses","61796"
"EBF_59","SRR24705041","2759","Eukaryota","8805"
"EBF_59","SRR24705041","2157","Archaea","158"
"EBF_60","SRR24705040","2","Bacteria","7587088"
"EBF_60","SRR24705040","10239","Viruses","98285"
"EBF_60","SRR24705040","2759","Eukaryota","2290"
"EBF_60","SRR24705040","2157","Archaea","57"
"EBF_61","SRR24705039","2","Bacteria","4572347"
"EBF_61","SRR24705039","10239","Viruses","57192"
"EBF_61","SRR24705039","2759","Eukaryota","4190"
"EBF_61","SRR24705039","2157","Archaea","41"
"EBF_62","SRR24705038","2","Bacteria","9705633"
"EBF_62","SRR24705038","10239","Viruses","79278"
"EBF_62","SRR24705038","2759","Eukaryota","4146"
"EBF_62","SRR24705038","2157","Archaea","80"
"EBF_63","SRR24705037","2","Bacteria","5003597"
"EBF_63","SRR24705037","10239","Viruses","59262"
"EBF_63","SRR24705037","2759","Eukaryota","1023"
"EBF_63","SRR24705037","2157","Archaea","149"
"EBF_65","SRR24705036","2","Bacteria","13126079"
"EBF_65","SRR24705036","10239","Viruses","91656"
"EBF_65","SRR24705036","2759","Eukaryota","5258"
"EBF_65","SRR24705036","2157","Archaea","350"
"EBF_69","SRR24705035","2","Bacteria","3156484"
"EBF_69","SRR24705035","10239","Viruses","33700"
"EBF_69","SRR24705035","2759","Eukaryota","9138"
"EBF_69","SRR24705035","2157","Archaea","114"
"EBF_71","SRR24705033","2","Bacteria","12455530"
"EBF_71","SRR24705033","10239","Viruses","477484"
"EBF_71","SRR24705033","2759","Eukaryota","11458"
"EBF_71","SRR24705033","2157","Archaea","704"
"EBF_78","SRR24705032","2","Bacteria","13320591"
"EBF_78","SRR24705032","10239","Viruses","347386"
"EBF_78","SRR24705032","2759","Eukaryota","14223"
"EBF_78","SRR24705032","2157","Archaea","502"
"EBG_41","SRR24705031","2","Bacteria","18238593"
"EBG_41","SRR24705031","10239","Viruses","226730"
"EBG_41","SRR24705031","2157","Archaea","2939"
"EBG_41","SRR24705031","2759","Eukaryota","1229"
"EBG_53","SRR24705030","2","Bacteria","15525157"
"EBG_53","SRR24705030","10239","Viruses","262760"
"EBG_53","SRR24705030","2759","Eukaryota","20058"
"EBG_53","SRR24705030","2157","Archaea","2142"
"EBG_54","SRR24705029","2","Bacteria","22658116"
"EBG_54","SRR24705029","10239","Viruses","304192"
"EBG_54","SRR24705029","2759","Eukaryota","5427"
"EBG_54","SRR24705029","2157","Archaea","581"
"EBG_55","SRR24705028","2","Bacteria","13981798"
"EBG_55","SRR24705028","10239","Viruses","220512"
"EBG_55","SRR24705028","2157","Archaea","1214"
"EBG_55","SRR24705028","2759","Eukaryota","614"
"EBG_56","SRR24705027","2","Bacteria","15883359"
"EBG_56","SRR24705027","10239","Viruses","235160"
"EBG_56","SRR24705027","2759","Eukaryota","2303"
"EBG_56","SRR24705027","2157","Archaea","1302"
"EBG_57","SRR24705026","2","Bacteria","20072133"
"EBG_57","SRR24705026","10239","Viruses","247865"
"EBG_57","SRR24705026","2759","Eukaryota","11957"
"EBG_57","SRR24705026","2157","Archaea","2201"
"EBG_58","SRR24705025","2","Bacteria","18862218"
"EBG_58","SRR24705025","10239","Viruses","98068"
"EBG_58","SRR24705025","2759","Eukaryota","4314"
"EBG_58","SRR24705025","2157","Archaea","1289"
"EBG_59","SRR24705024","2","Bacteria","5243186"
"EBG_59","SRR24705024","10239","Viruses","26002"
"EBG_59","SRR24705024","2759","Eukaryota","5253"
"EBG_59","SRR24705024","2157","Archaea","61"
"EBG_60","SRR24705022","2","Bacteria","7323585"
"EBG_60","SRR24705022","10239","Viruses","45707"
"EBG_60","SRR24705022","2759","Eukaryota","1454"
"EBG_60","SRR24705022","2157","Archaea","387"
"EBG_61","SRR24705533","2","Bacteria","5943387"
"EBG_61","SRR24705533","10239","Viruses","40013"
"EBG_61","SRR24705533","2759","Eukaryota","2343"
"EBG_61","SRR24705533","2157","Archaea","84"
"EBG_62","SRR24705532","2","Bacteria","10970874"
"EBG_62","SRR24705532","10239","Viruses","90485"
"EBG_62","SRR24705532","2759","Eukaryota","3421"
"EBG_62","SRR24705532","2157","Archaea","1702"
"EBG_63","SRR24705531","2","Bacteria","20608157"
"EBG_63","SRR24705531","10239","Viruses","175182"
"EBG_63","SRR24705531","2759","Eukaryota","7157"
"EBG_63","SRR24705531","2157","Archaea","1216"
"EBG_65","SRR24705530","2","Bacteria","4868176"
"EBG_65","SRR24705530","10239","Viruses","35462"
"EBG_65","SRR24705530","2759","Eukaryota","893"
"EBG_65","SRR24705530","2157","Archaea","84"
"EBG_69","SRR24705529","2","Bacteria","19804961"
"EBG_69","SRR24705529","10239","Viruses","202615"
"EBG_69","SRR24705529","2759","Eukaryota","19652"
"EBG_69","SRR24705529","2157","Archaea","404"
"EBG_71","SRR24705528","2","Bacteria","8647260"
"EBG_71","SRR24705528","10239","Viruses","78703"
"EBG_71","SRR24705528","2759","Eukaryota","786"
"EBG_71","SRR24705528","2157","Archaea","166"
"EBG_78","SRR24705527","2","Bacteria","20433295"
"EBG_78","SRR24705527","10239","Viruses","303233"
"EBG_78","SRR24705527","2759","Eukaryota","1671"
"EBG_78","SRR24705527","2157","Archaea","438"
"EBI_33","SRR24705526","2","Bacteria","21564128"
"EBI_33","SRR24705526","10239","Viruses","809854"
"EBI_33","SRR24705526","2759","Eukaryota","135321"
"EBI_33","SRR24705526","2157","Archaea","42973"
"EBI_46","SRR24705525","2","Bacteria","19947596"
"EBI_46","SRR24705525","10239","Viruses","703370"
"EBI_46","SRR24705525","2157","Archaea","26768"
"EBI_46","SRR24705525","2759","Eukaryota","23213"
"EBI_47","SRR24705523","2","Bacteria","17515493"
"EBI_47","SRR24705523","10239","Viruses","1000099"
"EBI_47","SRR24705523","2759","Eukaryota","254571"
"EBI_47","SRR24705523","2157","Archaea","22337"
"EBI_48","SRR24705522","2","Bacteria","9402050"
"EBI_48","SRR24705522","10239","Viruses","721841"
"EBI_48","SRR24705522","2759","Eukaryota","34631"
"EBI_48","SRR24705522","2157","Archaea","21921"
"EBI_49","SRR24705521","2","Bacteria","14860311"
"EBI_49","SRR24705521","10239","Viruses","792872"
"EBI_49","SRR24705521","2759","Eukaryota","275046"
"EBI_49","SRR24705521","2157","Archaea","52557"
"EBI_50","SRR24705520","2","Bacteria","16698030"
"EBI_50","SRR24705520","10239","Viruses","703865"
"EBI_50","SRR24705520","2759","Eukaryota","134420"
"EBI_50","SRR24705520","2157","Archaea","29558"
"EBI_51","SRR24705519","2","Bacteria","27164358"
"EBI_51","SRR24705519","10239","Viruses","1702362"
"EBI_51","SRR24705519","2759","Eukaryota","138094"
"EBI_51","SRR24705519","2157","Archaea","12078"
"EBI_52","SRR24705518","2","Bacteria","8427686"
"EBI_52","SRR24705518","2759","Eukaryota","761587"
"EBI_52","SRR24705518","10239","Viruses","300369"
"EBI_52","SRR24705518","2157","Archaea","562"
"EBI_53","SRR24705517","2","Bacteria","17818882"
"EBI_53","SRR24705517","10239","Viruses","386158"
"EBI_53","SRR24705517","2759","Eukaryota","18115"
"EBI_53","SRR24705517","2157","Archaea","214"
"EBI_54","SRR24705516","2","Bacteria","27869001"
"EBI_54","SRR24705516","10239","Viruses","548824"
"EBI_54","SRR24705516","2759","Eukaryota","12297"
"EBI_54","SRR24705516","2157","Archaea","624"
"EBI_55","SRR24705515","2","Bacteria","18005206"
"EBI_55","SRR24705515","10239","Viruses","199005"
"EBI_55","SRR24705515","2759","Eukaryota","9660"
"EBI_55","SRR24705515","2157","Archaea","987"
"EBI_56","SRR24705514","2","Bacteria","22034192"
"EBI_56","SRR24705514","10239","Viruses","235607"
"EBI_56","SRR24705514","2759","Eukaryota","15114"
"EBI_56","SRR24705514","2157","Archaea","457"
"EBI_58","SRR24705512","2","Bacteria","18245508"
"EBI_58","SRR24705512","10239","Viruses","937515"
"EBI_58","SRR24705512","2759","Eukaryota","20239"
"EBI_58","SRR24705512","2157","Archaea","349"
"EBI_62","SRR24705511","2","Bacteria","23170275"
"EBI_62","SRR24705511","10239","Viruses","354898"
"EBI_62","SRR24705511","2759","Eukaryota","3874"
"EBI_62","SRR24705511","2157","Archaea","399"
"EBI_64","SRR24705510","2","Bacteria","19324482"
"EBI_64","SRR24705510","10239","Viruses","404496"
"EBI_64","SRR24705510","2759","Eukaryota","16640"
"EBI_64","SRR24705510","2157","Archaea","465"
"EBI_71","SRR24705509","2","Bacteria","20373659"
"EBI_71","SRR24705509","10239","Viruses","687244"
"EBI_71","SRR24705509","2759","Eukaryota","2880"
"EBI_71","SRR24705509","2157","Archaea","2042"
"EBL_31","SRR24705508","2","Bacteria","10404617"
"EBL_31","SRR24705508","10239","Viruses","344061"
"EBL_31","SRR24705508","2759","Eukaryota","20660"
"EBL_31","SRR24705508","2157","Archaea","10081"
"EBL_45","SRR24705507","2","Bacteria","5898182"
"EBL_45","SRR24705507","10239","Viruses","116586"
"EBL_45","SRR24705507","2759","Eukaryota","24243"
"EBL_45","SRR24705507","2157","Archaea","1987"
"EBL_46","SRR24705506","2","Bacteria","12516326"
"EBL_46","SRR24705506","10239","Viruses","301182"
"EBL_46","SRR24705506","2759","Eukaryota","36495"
"EBL_46","SRR24705506","2157","Archaea","7675"
"EBL_47","SRR24705505","2","Bacteria","7559014"
"EBL_47","SRR24705505","10239","Viruses","239262"
"EBL_47","SRR24705505","2157","Archaea","4866"
"EBL_47","SRR24705505","2759","Eukaryota","2741"
"EBL_48","SRR24705504","2","Bacteria","8251506"
"EBL_48","SRR24705504","10239","Viruses","168487"
"EBL_48","SRR24705504","2759","Eukaryota","10869"
"EBL_48","SRR24705504","2157","Archaea","4068"
"EBL_49","SRR24705503","2","Bacteria","8427789"
"EBL_49","SRR24705503","10239","Viruses","161136"
"EBL_49","SRR24705503","2157","Archaea","10834"
"EBL_49","SRR24705503","2759","Eukaryota","9001"
"EBL_50","SRR24704973","2","Bacteria","21866639"
"EBL_50","SRR24704973","10239","Viruses","71491"
"EBL_50","SRR24704973","2759","Eukaryota","39419"
"EBL_50","SRR24704973","2157","Archaea","547"
"EBL_51","SRR24704972","2","Bacteria","11897065"
"EBL_51","SRR24704972","10239","Viruses","30056"
"EBL_51","SRR24704972","2759","Eukaryota","8037"
"EBL_51","SRR24704972","2157","Archaea","1962"
"EBL_52","SRR24704971","2","Bacteria","16461259"
"EBL_52","SRR24704971","10239","Viruses","42154"
"EBL_52","SRR24704971","2759","Eukaryota","12771"
"EBL_52","SRR24704971","2157","Archaea","457"
"EBL_53","SRR24704970","2","Bacteria","16188826"
"EBL_53","SRR24704970","10239","Viruses","48132"
"EBL_53","SRR24704970","2759","Eukaryota","26812"
"EBL_53","SRR24704970","2157","Archaea","1755"
"EBL_54","SRR24704969","2","Bacteria","9630875"
"EBL_54","SRR24704969","10239","Viruses","48811"
"EBL_54","SRR24704969","2759","Eukaryota","4694"
"EBL_54","SRR24704969","2157","Archaea","830"
"EBL_55","SRR24704968","2","Bacteria","26400131"
"EBL_55","SRR24704968","10239","Viruses","139615"
"EBL_55","SRR24704968","2759","Eukaryota","35970"
"EBL_55","SRR24704968","2157","Archaea","1111"
"EBL_57","SRR24704967","2","Bacteria","16596112"
"EBL_57","SRR24704967","10239","Viruses","184460"
"EBL_57","SRR24704967","2759","Eukaryota","67231"
"EBL_57","SRR24704967","2157","Archaea","1805"
"EBL_61","SRR24704966","2","Bacteria","7896967"
"EBL_61","SRR24704966","10239","Viruses","191742"
"EBL_61","SRR24704966","2759","Eukaryota","20089"
"EBL_61","SRR24704966","2157","Archaea","11054"
"EBL_63","SRR24704965","2","Bacteria","15399610"
"EBL_63","SRR24704965","10239","Viruses","310395"
"EBL_63","SRR24704965","2157","Archaea","6595"
"EBL_63","SRR24704965","2759","Eukaryota","4909"
"EBL_70","SRR24704964","2","Bacteria","8828856"
"EBL_70","SRR24704964","2759","Eukaryota","1087668"
"EBL_70","SRR24704964","10239","Viruses","187661"
"EBL_70","SRR24704964","2157","Archaea","13457"
"EBN_34","SRR24704961","2","Bacteria","15018955"
"EBN_34","SRR24704961","10239","Viruses","310999"
"EBN_34","SRR24704961","2759","Eukaryota","83030"
"EBN_34","SRR24704961","2157","Archaea","253"
"EBN_46","SRR24704960","2","Bacteria","14274020"
"EBN_46","SRR24704960","10239","Viruses","260946"
"EBN_46","SRR24704960","2759","Eukaryota","36525"
"EBN_46","SRR24704960","2157","Archaea","921"
"EBN_47","SRR24704959","2","Bacteria","10595113"
"EBN_47","SRR24704959","10239","Viruses","289867"
"EBN_47","SRR24704959","2759","Eukaryota","258656"
"EBN_47","SRR24704959","2157","Archaea","565"
"EBN_48","SRR24704958","2","Bacteria","13581829"
"EBN_48","SRR24704958","2759","Eukaryota","2046408"
"EBN_48","SRR24704958","10239","Viruses","178720"
"EBN_48","SRR24704958","2157","Archaea","1062"
"EBN_49","SRR24704957","2","Bacteria","11809522"
"EBN_49","SRR24704957","10239","Viruses","417957"
"EBN_49","SRR24704957","2759","Eukaryota","3519"
"EBN_49","SRR24704957","2157","Archaea","467"
"EBN_50","SRR24704956","2","Bacteria","5139948"
"EBN_50","SRR24704956","10239","Viruses","49720"
"EBN_50","SRR24704956","2759","Eukaryota","7351"
"EBN_50","SRR24704956","2157","Archaea","58"
"EBN_51","SRR24704955","2","Bacteria","12655100"
"EBN_51","SRR24704955","10239","Viruses","142290"
"EBN_51","SRR24704955","2759","Eukaryota","88005"
"EBN_51","SRR24704955","2157","Archaea","503"
"EBN_52","SRR24704954","2","Bacteria","9667866"
"EBN_52","SRR24704954","10239","Viruses","111977"
"EBN_52","SRR24704954","2759","Eukaryota","20344"
"EBN_52","SRR24704954","2157","Archaea","354"
"EBN_53","SRR24704953","2","Bacteria","13770784"
"EBN_53","SRR24704953","10239","Viruses","305944"
"EBN_53","SRR24704953","2759","Eukaryota","105020"
"EBN_53","SRR24704953","2157","Archaea","175"
"EBN_54","SRR24704952","2","Bacteria","11555512"
"EBN_54","SRR24704952","10239","Viruses","103154"
"EBN_54","SRR24704952","2759","Eukaryota","8540"
"EBN_54","SRR24704952","2157","Archaea","959"
"EBN_55","SRR24704950","2","Bacteria","5335750"
"EBN_55","SRR24704950","10239","Viruses","44470"
"EBN_55","SRR24704950","2759","Eukaryota","3843"
"EBN_55","SRR24704950","2157","Archaea","43"
"EBN_56","SRR24704949","2","Bacteria","4639926"
"EBN_56","SRR24704949","2759","Eukaryota","21934"
"EBN_56","SRR24704949","10239","Viruses","19294"
"EBN_56","SRR24704949","2157","Archaea","135"
"EBN_58","SRR24704948","2","Bacteria","20846498"
"EBN_58","SRR24704948","2759","Eukaryota","612084"
"EBN_58","SRR24704948","10239","Viruses","100520"
"EBN_58","SRR24704948","2157","Archaea","185"
"EBN_63","SRR24704947","2","Bacteria","22377691"
"EBN_63","SRR24704947","10239","Viruses","267129"
"EBN_63","SRR24704947","2759","Eukaryota","32265"
"EBN_63","SRR24704947","2157","Archaea","1306"
"EBN_65","SRR24704946","2","Bacteria","19475575"
"EBN_65","SRR24704946","10239","Viruses","258398"
"EBN_65","SRR24704946","2759","Eukaryota","78312"
"EBN_65","SRR24704946","2157","Archaea","249"
"EBN_72","SRR24704945","2","Bacteria","16466845"
"EBN_72","SRR24704945","10239","Viruses","210726"
"EBN_72","SRR24704945","2759","Eukaryota","44237"
"EBN_72","SRR24704945","2157","Archaea","424"
"EBO_34","SRR24704944","2","Bacteria","26796250"
"EBO_34","SRR24704944","10239","Viruses","835651"
"EBO_34","SRR24704944","2157","Archaea","112315"
"EBO_34","SRR24704944","2759","Eukaryota","2602"
"EBO_48","SRR24704943","2","Bacteria","16590437"
"EBO_48","SRR24704943","10239","Viruses","299947"
"EBO_48","SRR24704943","2157","Archaea","29510"
"EBO_48","SRR24704943","2759","Eukaryota","967"
"EBO_49","SRR24704942","2","Bacteria","16039237"
"EBO_49","SRR24704942","10239","Viruses","294946"
"EBO_49","SRR24704942","2157","Archaea","30736"
"EBO_49","SRR24704942","2759","Eukaryota","1028"
"EBO_52","SRR24704778","2","Bacteria","13885453"
"EBO_52","SRR24704778","2759","Eukaryota","443171"
"EBO_52","SRR24704778","10239","Viruses","319646"
"EBO_52","SRR24704778","2157","Archaea","71432"
"EBO_53","SRR24704777","2","Bacteria","15864664"
"EBO_53","SRR24704777","10239","Viruses","346003"
"EBO_53","SRR24704777","2157","Archaea","21551"
"EBO_53","SRR24704777","2759","Eukaryota","6871"
"EBO_54","SRR24704776","2","Bacteria","4323885"
"EBO_54","SRR24704776","10239","Viruses","89187"
"EBO_54","SRR24704776","2157","Archaea","3769"
"EBO_54","SRR24704776","2759","Eukaryota","190"
"EBO_55","SRR24704779","2","Bacteria","20538200"
"EBO_55","SRR24704779","10239","Viruses","331623"
"EBO_55","SRR24704779","2157","Archaea","31942"
"EBO_55","SRR24704779","2759","Eukaryota","13941"
"EBO_56","SRR24704774","2","Bacteria","12721415"
"EBO_56","SRR24704774","10239","Viruses","256084"
"EBO_56","SRR24704774","2157","Archaea","12740"
"EBO_56","SRR24704774","2759","Eukaryota","1210"
"EBO_57","SRR24704773","2","Bacteria","3689263"
"EBO_57","SRR24704773","10239","Viruses","74715"
"EBO_57","SRR24704773","2157","Archaea","11642"
"EBO_57","SRR24704773","2759","Eukaryota","520"
"EBO_58","SRR24704772","2","Bacteria","16375690"
"EBO_58","SRR24704772","10239","Viruses","358077"
"EBO_58","SRR24704772","2157","Archaea","69910"
"EBO_58","SRR24704772","2759","Eukaryota","60677"
"EBO_60","SRR24704771","2","Bacteria","13476645"
"EBO_60","SRR24704771","10239","Viruses","299557"
"EBO_60","SRR24704771","2157","Archaea","53063"
"EBO_60","SRR24704771","2759","Eukaryota","7271"
"EBO_63","SRR24704770","2","Bacteria","8884357"
"EBO_63","SRR24704770","10239","Viruses","203607"
"EBO_63","SRR24704770","2157","Archaea","23172"
"EBO_63","SRR24704770","2759","Eukaryota","2981"
"EBO_64","SRR24704768","2","Bacteria","13404012"
"EBO_64","SRR24704768","10239","Viruses","347026"
"EBO_64","SRR24704768","2157","Archaea","50562"
"EBO_64","SRR24704768","2759","Eukaryota","7269"
"EBO_71","SRR24704767","2","Bacteria","14984463"
"EBO_71","SRR24704767","10239","Viruses","331003"
"EBO_71","SRR24704767","2157","Archaea","23581"
"EBO_71","SRR24704767","2759","Eukaryota","1573"
"EBO_75","SRR24704775","2","Bacteria","13740950"
"EBO_75","SRR24704775","10239","Viruses","271102"
"EBO_75","SRR24704775","2157","Archaea","17168"
"EBO_75","SRR24704775","2759","Eukaryota","3406"
"EBO_76","SRR24704781","2","Bacteria","9105891"
"EBO_76","SRR24704781","10239","Viruses","190220"
"EBO_76","SRR24704781","2759","Eukaryota","130405"
"EBO_76","SRR24704781","2157","Archaea","28229"
"EBP_33","SRR24704766","2","Bacteria","19819717"
"EBP_33","SRR24704766","10239","Viruses","548665"
"EBP_33","SRR24704766","2157","Archaea","10187"
"EBP_33","SRR24704766","2759","Eukaryota","8808"
"EBP_46","SRR24704765","2","Bacteria","11304767"
"EBP_46","SRR24704765","10239","Viruses","304941"
"EBP_46","SRR24704765","2157","Archaea","8931"
"EBP_46","SRR24704765","2759","Eukaryota","4362"
"EBP_47","SRR24704764","2","Bacteria","22819960"
"EBP_47","SRR24704764","10239","Viruses","560718"
